chr	start	end	mu_background	filter
chr2	130950000	131000000	NA	very_poor_mapping_qual
chr2	13100000	13150000	1.00758521707515	PASS
chr2	131000000	131050000	0.833411577420329	poor_mapping_qual
chr2	131050000	131100000	0.829417683749342	PASS
chr2	131100000	131150000	0.825734439441822	PASS
chr2	131150000	131200000	NA	very_poor_mapping_qual
chr2	131200000	131250000	NA	very_poor_mapping_qual
chr2	131250000	131300000	NA	very_poor_mapping_qual
chr2	131300000	131350000	NA	very_poor_mapping_qual
chr2	131350000	131400000	NA	very_poor_mapping_qual
chr2	131400000	131450000	NA	very_poor_mapping_qual
chr2	131450000	131500000	NA	very_poor_mapping_qual
chr2	13150000	13200000	1.00775681657949	poor_mapping_qual
chr2	131500000	131550000	0.808877446187263	PASS
chr2	131550000	131600000	0.808340257715542	PASS
chr2	131600000	131650000	NA	very_poor_mapping_qual
chr2	131650000	131700000	0.808201540977366	PASS
chr2	131700000	131750000	0.808576981318726	PASS
chr2	131750000	131800000	0.809233599872261	PASS
chr2	131800000	131850000	0.81015988094188	PASS
chr2	131850000	131900000	0.811344308831488	PASS
chr2	131900000	131950000	NA	very_poor_mapping_qual
chr2	131950000	132000000	NA	very_poor_mapping_qual
chr2	13200000	13250000	1.00795305008517	PASS
chr2	132000000	132050000	NA	very_poor_mapping_qual
chr2	132050000	132100000	NA	very_poor_mapping_qual
chr2	132100000	132150000	NA	very_poor_mapping_qual
chr2	132150000	132200000	0.823227080407768	poor_mapping_qual
chr2	132200000	132250000	NA	very_poor_mapping_qual
chr2	132250000	132300000	NA	very_poor_mapping_qual
chr2	132300000	132350000	0.831720676882294	PASS
chr2	132350000	132400000	0.834853209686725	PASS
chr2	132400000	132450000	0.838117216654129	PASS
chr2	132450000	132500000	0.841501182088416	PASS
chr2	13250000	13300000	1.00817187089075	PASS
chr2	132500000	132550000	NA	very_poor_mapping_qual
chr2	132550000	132600000	NA	very_poor_mapping_qual
chr2	132600000	132650000	NA	very_poor_mapping_qual
chr2	132650000	132700000	0.856006314572525	poor_mapping_qual
chr2	132700000	132750000	NA	very_poor_mapping_qual
chr2	132750000	132800000	NA	very_poor_mapping_qual
chr2	132800000	132850000	NA	very_poor_mapping_qual
chr2	132850000	132900000	NA	very_poor_mapping_qual
chr2	132900000	132950000	NA	very_poor_mapping_qual
chr2	132950000	133000000	NA	very_poor_mapping_qual
chr2	13300000	13350000	1.00841123229481	PASS
chr2	133000000	133050000	NA	very_poor_mapping_qual
chr2	133050000	133100000	NA	very_poor_mapping_qual
chr2	133100000	133150000	0.891169311498284	PASS
chr2	133150000	133200000	0.895023547379204	poor_mapping_qual
chr2	133200000	133250000	0.898825006285619	PASS
chr2	133250000	133300000	0.902562172521437	PASS
chr2	133300000	133350000	0.906223530390564	poor_mapping_qual
chr2	133350000	133400000	0.909797564196909	PASS
chr2	133400000	133450000	0.913272758244379	PASS
chr2	133450000	133500000	0.916637596836881	PASS
chr2	13350000	13400000	1.00866908759589	PASS
chr2	133500000	133550000	0.919880564278324	PASS
chr2	133550000	133600000	0.922990144872615	PASS
chr2	133600000	133650000	0.925954822923662	PASS
chr2	133650000	133700000	0.928763082735371	PASS
chr2	133700000	133750000	0.93140340861165	PASS
chr2	133750000	133800000	0.933866243419023	PASS
chr2	133800000	133850000	0.93615262345664	PASS
chr2	133850000	133900000	0.938267150198675	PASS
chr2	133900000	133950000	0.940214427805941	PASS
chr2	133950000	134000000	0.941999060439255	PASS
chr2	13400000	13450000	1.00894339009257	PASS
chr2	134000000	134050000	0.943625652259431	PASS
chr2	134050000	134100000	NA	very_poor_mapping_qual
chr2	134100000	134150000	0.94642313010363	PASS
chr2	134150000	134200000	0.947603224449282	PASS
chr2	134200000	134250000	0.948643694625056	PASS
chr2	134250000	134300000	0.949549144791767	PASS
chr2	134300000	134350000	NA	very_poor_mapping_qual
chr2	134350000	134400000	NA	very_poor_mapping_qual
chr2	134400000	134450000	0.951501416845671	PASS
chr2	134450000	134500000	0.951912828584279	PASS
chr2	13450000	13500000	1.00923209308341	PASS
chr2	134500000	134550000	0.952212241117899	PASS
chr2	134550000	134600000	0.952404258607346	PASS
chr2	134600000	134650000	0.952493485213434	PASS
chr2	134650000	134700000	NA	very_poor_mapping_qual
chr2	134700000	134750000	0.952381982418794	PASS
chr2	134750000	134800000	0.952190461339696	PASS
chr2	134800000	134850000	0.9519145660205	PASS
chr2	134850000	134900000	0.951558900622021	PASS
chr2	134900000	134950000	0.951128069305072	poor_mapping_qual
chr2	134950000	135000000	NA	very_poor_mapping_qual
chr2	1350000	1400000	1.07817057344503	poor_mapping_qual
chr2	13500000	13550000	1.00953314986696	PASS
chr2	135000000	135050000	0.950059325559029	PASS
chr2	135050000	135100000	0.949430621451564	PASS
chr2	135100000	135150000	0.94874516806889	PASS
chr2	135150000	135200000	0.948007569571822	PASS
chr2	135200000	135250000	0.947222430121175	PASS
chr2	135250000	135300000	0.946394353877764	PASS
chr2	135300000	135350000	0.945527945002404	PASS
chr2	135350000	135400000	NA	very_poor_mapping_qual
chr2	135400000	135450000	NA	very_poor_mapping_qual
chr2	135450000	135500000	0.94274476419278	PASS
chr2	13550000	13600000	1.00984451374179	PASS
chr2	135500000	135550000	0.941771066397773	PASS
chr2	135550000	135600000	0.940782056774892	PASS
chr2	135600000	135650000	0.939782339484952	PASS
chr2	135650000	135700000	0.938776518688767	PASS
chr2	135700000	135750000	0.937769198547153	poor_mapping_qual
chr2	135750000	135800000	NA	very_poor_mapping_qual
chr2	135800000	135850000	0.935768476870895	PASS
chr2	135850000	135900000	0.934784283657882	PASS
chr2	135900000	135950000	0.9338170077427	PASS
chr2	135950000	136000000	0.932871253286163	poor_mapping_qual
chr2	13600000	13650000	1.01016413800647	PASS
chr2	136000000	136050000	0.931951624449086	PASS
chr2	136050000	136100000	0.931062725392284	PASS
chr2	136100000	136150000	0.930209160276572	PASS
chr2	136150000	136200000	0.929395514890258	PASS
chr2	136200000	136250000	0.928624693321151	PASS
chr2	136250000	136300000	0.927896590475891	PASS
chr2	136300000	136350000	0.927210788874911	PASS
chr2	136350000	136400000	0.926566871038643	PASS
chr2	136400000	136450000	0.925964419487521	PASS
chr2	136450000	136500000	0.925403016741978	PASS
chr2	13650000	13700000	1.01048997595955	PASS
chr2	136500000	136550000	0.924882245322447	PASS
chr2	136550000	136600000	0.924401687749361	PASS
chr2	136600000	136650000	0.923960926543155	PASS
chr2	136650000	136700000	0.92355954422426	PASS
chr2	136700000	136750000	0.923197123313109	PASS
chr2	136750000	136800000	0.922873246330137	PASS
chr2	136800000	136850000	0.922587495795776	PASS
chr2	136850000	136900000	0.92233945423046	PASS
chr2	136900000	136950000	0.922128704154621	PASS
chr2	136950000	137000000	0.921954828088692	PASS
chr2	13700000	13750000	1.0108199808996	PASS
chr2	137000000	137050000	0.921817408553108	PASS
chr2	137050000	137100000	0.921716028068301	poor_mapping_qual
chr2	137100000	137150000	NA	very_poor_mapping_qual
chr2	137150000	137200000	0.92161971433275	PASS
chr2	137200000	137250000	0.921623946122873	PASS
chr2	137250000	137300000	0.921662547045506	PASS
chr2	137300000	137350000	0.921735099621082	PASS
chr2	137350000	137400000	0.921841186370034	PASS
chr2	137400000	137450000	0.921980389812795	PASS
chr2	137450000	137500000	0.922152292469799	PASS
chr2	13750000	13800000	1.01115210612518	PASS
chr2	137500000	137550000	0.922356476861478	PASS
chr2	137550000	137600000	0.922592525508266	poor_mapping_qual
chr2	137600000	137650000	0.922860020930595	PASS
chr2	137650000	137700000	0.923158545648901	PASS
chr2	137700000	137750000	0.923487682183614	PASS
chr2	137750000	137800000	0.923847013055169	PASS
chr2	137800000	137850000	0.924236120783999	PASS
chr2	137850000	137900000	0.924654587890536	PASS
chr2	137900000	137950000	0.925101996895214	PASS
chr2	137950000	138000000	0.925577930318467	PASS
chr2	13800000	13850000	1.01148430493486	PASS
chr2	138000000	138050000	0.926081970680727	PASS
chr2	138050000	138100000	0.926613700502427	PASS
chr2	138100000	138150000	0.927172702304001	PASS
chr2	138150000	138200000	NA	very_poor_mapping_qual
chr2	138200000	138250000	NA	very_poor_mapping_qual
chr2	138250000	138300000	0.929009164792297	PASS
chr2	138300000	138350000	0.929673079717697	PASS
chr2	138350000	138400000	0.930362179225137	PASS
chr2	138400000	138450000	0.93107604583505	PASS
chr2	138450000	138500000	0.931814262067868	PASS
chr2	13850000	13900000	1.01181453062719	PASS
chr2	138500000	138550000	0.932576410444026	PASS
chr2	138550000	138600000	0.933362073483956	PASS
chr2	138600000	138650000	0.934170793358528	PASS
chr2	138650000	138700000	0.935001631642393	PASS
chr2	138700000	138750000	0.93585333428269	PASS
chr2	138750000	138800000	0.936724641710309	PASS
chr2	138800000	138850000	0.93761429435614	PASS
chr2	138850000	138900000	0.938521032651075	PASS
chr2	138900000	138950000	0.939443597026005	PASS
chr2	138950000	139000000	0.940380727911819	PASS
chr2	13900000	13950000	1.01214073650073	PASS
chr2	139000000	139050000	0.941331165739409	poor_mapping_qual
chr2	139050000	139100000	0.942293650939666	PASS
chr2	139100000	139150000	0.94326692394348	PASS
chr2	139150000	139200000	0.944249725181741	PASS
chr2	139200000	139250000	0.945240795085342	PASS
chr2	139250000	139300000	0.946238874085173	PASS
chr2	139300000	139350000	0.947242702612123	PASS
chr2	139350000	139400000	0.948251021097085	PASS
chr2	139400000	139450000	0.949262569970948	PASS
chr2	139450000	139500000	0.950276089664604	PASS
chr2	13950000	14000000	1.01246087585406	poor_mapping_qual
chr2	139500000	139550000	0.951290320608943	PASS
chr2	139550000	139600000	0.952304003234857	PASS
chr2	139600000	139650000	0.953315877973234	PASS
chr2	139650000	139700000	0.954324685254968	PASS
chr2	139700000	139750000	0.955329165510948	PASS
chr2	139750000	139800000	0.956328059172065	PASS
chr2	139800000	139850000	0.957320106669209	PASS
chr2	139850000	139900000	0.958304048433272	PASS
chr2	139900000	139950000	0.959278624895144	PASS
chr2	139950000	140000000	0.960242576485717	PASS
chr2	1400000	1450000	NA	very_poor_mapping_qual
chr2	14000000	14050000	1.01277290198573	PASS
chr2	140000000	140050000	0.96119464363588	PASS
chr2	140050000	140100000	0.962133566776524	PASS
chr2	140100000	140150000	0.963058086338541	PASS
chr2	140150000	140200000	0.963966942752821	PASS
chr2	140200000	140250000	0.964858876450254	PASS
chr2	140250000	140300000	0.965732627861732	PASS
chr2	140300000	140350000	0.966586937418145	PASS
chr2	140350000	140400000	0.967420545550385	PASS
chr2	140400000	140450000	0.968232192689341	PASS
chr2	140450000	140500000	0.969020619265904	PASS
chr2	14050000	14100000	1.0130747681943	PASS
chr2	140500000	140550000	0.969784565710966	PASS
chr2	140550000	140600000	0.970522772455416	PASS
chr2	140600000	140650000	NA	very_poor_mapping_qual
chr2	140650000	140700000	0.971916928566048	PASS
chr2	140700000	140750000	0.97257035879401	PASS
chr2	140750000	140800000	0.973193011044924	PASS
chr2	140800000	140850000	0.973783625749681	PASS
chr2	140850000	140900000	0.974340943339171	PASS
chr2	140900000	140950000	0.974863704244285	PASS
chr2	140950000	141000000	0.975350648895915	PASS
chr2	14100000	14150000	1.01336442777834	PASS
chr2	141000000	141050000	0.975800517750589	PASS
chr2	141050000	141100000	0.976212501789364	PASS
chr2	141100000	141150000	0.976587390647739	PASS
chr2	141150000	141200000	0.976926328391617	PASS
chr2	141200000	141250000	0.9772304590869	PASS
chr2	141250000	141300000	0.977500926799491	PASS
chr2	141300000	141350000	0.977738875595294	PASS
chr2	141350000	141400000	0.977945449540211	PASS
chr2	141400000	141450000	0.978121792700145	PASS
chr2	141450000	141500000	0.978269049140999	PASS
chr2	14150000	14200000	1.01363983403641	PASS
chr2	141500000	141550000	0.978388362928675	PASS
chr2	141550000	141600000	0.978480878129077	PASS
chr2	141600000	141650000	0.978547738808108	PASS
chr2	141650000	141700000	0.978590089031669	PASS
chr2	141700000	141750000	0.978609072865665	PASS
chr2	141750000	141800000	0.978605834375998	PASS
chr2	141800000	141850000	NA	very_poor_mapping_qual
chr2	141850000	141900000	0.978537266689286	PASS
chr2	141900000	141950000	0.978474225624047	PASS
chr2	141950000	142000000	0.978393538498757	PASS
chr2	14200000	14250000	1.01389894026707	PASS
chr2	142000000	142050000	0.978296349379318	PASS
chr2	142050000	142100000	0.978183802331632	PASS
chr2	142100000	142150000	0.978057041421605	PASS
chr2	142150000	142200000	0.977917210715136	PASS
chr2	142200000	142250000	0.977765454278131	PASS
chr2	142250000	142300000	0.977602916176491	PASS
chr2	142300000	142350000	0.97743074047612	PASS
chr2	142350000	142400000	0.97725007124292	PASS
chr2	142400000	142450000	0.977062052542794	PASS
chr2	142450000	142500000	0.976867828441645	PASS
chr2	14250000	14300000	1.01413969976889	PASS
chr2	142500000	142550000	0.976668543005377	PASS
chr2	142550000	142600000	0.976465340299891	PASS
chr2	142600000	142650000	0.97625936439109	PASS
chr2	142650000	142700000	0.976051759344878	PASS
chr2	142700000	142750000	0.975843669227158	poor_mapping_qual
chr2	142750000	142800000	0.975636238103832	PASS
chr2	142800000	142850000	0.975430610040803	PASS
chr2	142850000	142900000	0.975227929103973	PASS
chr2	142900000	142950000	0.975029339359247	PASS
chr2	142950000	143000000	0.974835984872526	PASS
chr2	14300000	14350000	1.01436006584043	PASS
chr2	143000000	143050000	0.974649009709714	PASS
chr2	143050000	143100000	0.974469557936713	PASS
chr2	143100000	143150000	0.974298773619427	PASS
chr2	143150000	143200000	0.974137800823757	PASS
chr2	143200000	143250000	0.973987783615608	PASS
chr2	143250000	143300000	0.973849866060881	PASS
chr2	143300000	143350000	0.97372519222548	PASS
chr2	143350000	143400000	0.973614906175308	PASS
chr2	143400000	143450000	0.973520151976267	PASS
chr2	143450000	143500000	0.973442049578066	PASS
chr2	14350000	14400000	1.01455799178024	PASS
chr2	143500000	143550000	0.973380883373669	PASS
chr2	143550000	143600000	0.973335907894798	poor_mapping_qual
chr2	143600000	143650000	0.973306314162768	PASS
chr2	143650000	143700000	0.973291293198894	PASS
chr2	143700000	143750000	0.973290036024492	PASS
chr2	143750000	143800000	NA	very_poor_mapping_qual
chr2	143800000	143850000	0.973325577129364	PASS
chr2	143850000	143900000	0.973360757451269	PASS
chr2	143900000	143950000	0.973406465647906	PASS
chr2	143950000	144000000	0.973461892740592	PASS
chr2	14400000	14450000	1.01473143088689	PASS
chr2	144000000	144050000	0.973526229750641	PASS
chr2	144050000	144100000	0.973598667699369	PASS
chr2	144100000	144150000	0.973678397608091	PASS
chr2	144150000	144200000	0.973764610498123	PASS
chr2	144200000	144250000	0.97385649739078	PASS
chr2	144250000	144300000	0.973953249307376	PASS
chr2	144300000	144350000	0.974054057269228	PASS
chr2	144350000	144400000	0.974158112297651	PASS
chr2	144400000	144450000	NA	very_poor_mapping_qual
chr2	144450000	144500000	0.97437272763947	PASS
chr2	14450000	14500000	1.01487833645895	PASS
chr2	144500000	144550000	0.974481669995496	PASS
chr2	144550000	144600000	0.974590623503355	PASS
chr2	144600000	144650000	NA	very_poor_mapping_qual
chr2	144650000	144700000	NA	very_poor_mapping_qual
chr2	144700000	144750000	0.974909461151076	poor_mapping_qual
chr2	144750000	144800000	0.975010369479415	PASS
chr2	144800000	144850000	0.975107244066164	PASS
chr2	144850000	144900000	0.975199275932636	poor_mapping_qual
chr2	144900000	144950000	0.975285656100147	PASS
chr2	144950000	145000000	0.975365575590013	PASS
chr2	1450000	1500000	1.08049445359064	poor_mapping_qual
chr2	14500000	14550000	1.01499666179498	PASS
chr2	145000000	145050000	0.975438225423548	PASS
chr2	145050000	145100000	0.975502796622069	PASS
chr2	145100000	145150000	0.97555848020689	PASS
chr2	145150000	145200000	0.975604467199327	PASS
chr2	145200000	145250000	0.975639948620694	PASS
chr2	145250000	145300000	0.975664115492308	poor_mapping_qual
chr2	145300000	145350000	0.975676158835484	PASS
chr2	145350000	145400000	0.975675269671537	PASS
chr2	145400000	145450000	0.975660639021783	PASS
chr2	145450000	145500000	0.975631457907535	PASS
chr2	14550000	14600000	1.01508436019353	PASS
chr2	145500000	145550000	0.975586917350111	PASS
chr2	145550000	145600000	0.975526208370825	PASS
chr2	145600000	145650000	0.975448521990993	PASS
chr2	145650000	145700000	0.975353049231929	PASS
chr2	145700000	145750000	0.97523898111495	PASS
chr2	145750000	145800000	0.97510550866137	PASS
chr2	145800000	145850000	0.974951822892505	PASS
chr2	145850000	145900000	0.974777114829669	PASS
chr2	145900000	145950000	0.974580703385367	PASS
chr2	145950000	146000000	0.974362852667901	PASS
chr2	14600000	14650000	1.01513939444556	PASS
chr2	146000000	146050000	0.974124250425135	PASS
chr2	146050000	146100000	0.973865586403229	PASS
chr2	146100000	146150000	0.973587550348343	PASS
chr2	146150000	146200000	0.973290832006641	PASS
chr2	146200000	146250000	0.972976121124282	PASS
chr2	146250000	146300000	0.972644107447428	PASS
chr2	146300000	146350000	0.972295480722241	PASS
chr2	146350000	146400000	0.971930930694881	PASS
chr2	146400000	146450000	0.971551147111511	PASS
chr2	146450000	146500000	0.971156819718291	PASS
chr2	14650000	14700000	1.01516059621312	PASS
chr2	146500000	146550000	0.970748638261381	PASS
chr2	146550000	146600000	0.970327292486945	PASS
chr2	146600000	146650000	0.969893472141143	PASS
chr2	146650000	146700000	0.969447866970136	PASS
chr2	146700000	146750000	0.968991166720085	PASS
chr2	146750000	146800000	0.968524061137153	PASS
chr2	146800000	146850000	0.968047239967499	PASS
chr2	146850000	146900000	0.967561392957286	PASS
chr2	146900000	146950000	0.967067209852674	PASS
chr2	146950000	147000000	0.966565380399825	PASS
chr2	14700000	14750000	1.01514835188851	PASS
chr2	147000000	147050000	0.9660565943449	PASS
chr2	147050000	147100000	0.965541541434061	PASS
chr2	147100000	147150000	0.965020911413469	PASS
chr2	147150000	147200000	NA	very_poor_mapping_qual
chr2	147200000	147250000	0.963965679027668	PASS
chr2	147250000	147300000	0.963432456154783	PASS
chr2	147300000	147350000	0.96289641515679	PASS
chr2	147350000	147400000	0.96235824577985	PASS
chr2	147400000	147450000	0.961818637770123	PASS
chr2	147450000	147500000	0.961278280873773	PASS
chr2	14750000	14800000	1.01510320926218	PASS
chr2	147500000	147550000	0.960737864836959	PASS
chr2	147550000	147600000	0.960198079405843	PASS
chr2	147600000	147650000	0.959659614326587	PASS
chr2	147650000	147700000	0.959123159345351	PASS
chr2	147700000	147750000	0.958589404208297	PASS
chr2	147750000	147800000	0.958059038661587	PASS
chr2	147800000	147850000	0.95753275245138	PASS
chr2	147850000	147900000	0.95701123532384	PASS
chr2	147900000	147950000	0.956495177025126	PASS
chr2	147950000	148000000	0.9559852673014	PASS
chr2	14800000	14850000	1.01502571612458	PASS
chr2	148000000	148050000	0.955482195898824	PASS
chr2	148050000	148100000	0.954986652563559	PASS
chr2	148100000	148150000	0.954499327041766	PASS
chr2	148150000	148200000	0.954020909079606	PASS
chr2	148200000	148250000	0.95355208842324	PASS
chr2	148250000	148300000	0.95309355481883	PASS
chr2	148300000	148350000	0.952645997562577	PASS
chr2	148350000	148400000	0.952209980984276	PASS
chr2	148400000	148450000	0.951785774447147	PASS
chr2	148450000	148500000	NA	very_poor_mapping_qual
chr2	14850000	14900000	1.01491642026616	PASS
chr2	148500000	148550000	0.950973698788606	PASS
chr2	148550000	148600000	0.950586283313299	PASS
chr2	148600000	148650000	0.95021158517137	PASS
chr2	148650000	148700000	0.949849831185871	PASS
chr2	148700000	148750000	0.949501248179853	PASS
chr2	148750000	148800000	0.949166062976368	PASS
chr2	148800000	148850000	0.948844502398469	PASS
chr2	148850000	148900000	0.948536793269207	PASS
chr2	148900000	148950000	NA	very_poor_mapping_qual
chr2	148950000	149000000	0.947963836648802	poor_mapping_qual
chr2	14900000	14950000	NA	very_poor_mapping_qual
chr2	149000000	149050000	0.947699042803762	PASS
chr2	149050000	149100000	0.947449007699567	poor_mapping_qual
chr2	149100000	149150000	0.947213958159268	PASS
chr2	149150000	149200000	0.946994121005917	PASS
chr2	149200000	149250000	0.946789723062567	PASS
chr2	149250000	149300000	0.946600991152268	PASS
chr2	149300000	149350000	0.946428152098074	PASS
chr2	149350000	149400000	0.946271432723034	PASS
chr2	149400000	149450000	0.946131059850202	PASS
chr2	149450000	149500000	0.94600726030263	PASS
chr2	14950000	15000000	NA	very_poor_mapping_qual
chr2	149500000	149550000	0.945900260903368	PASS
chr2	149550000	149600000	0.94581028847547	PASS
chr2	149600000	149650000	0.945737569841987	PASS
chr2	149650000	149700000	0.945682331825969	PASS
chr2	149700000	149750000	NA	very_poor_mapping_qual
chr2	149750000	149800000	0.945625204938543	PASS
chr2	149800000	149850000	0.945623769713237	PASS
chr2	149850000	149900000	0.945640722397606	PASS
chr2	149900000	149950000	0.9456762898147	PASS
chr2	149950000	150000000	0.945730698787572	PASS
chr2	150000	200000	1.04491119769608	poor_mapping_qual
chr2	1500000	1550000	NA	very_poor_mapping_qual
chr2	15000000	15050000	1.01440319427044	PASS
chr2	150000000	150050000	0.945804176139273	PASS
chr2	150050000	150100000	0.945896948692856	PASS
chr2	150100000	150150000	0.946009243271373	PASS
chr2	150150000	150200000	0.946141286697874	PASS
chr2	150200000	150250000	0.946293305795412	PASS
chr2	150250000	150300000	NA	very_poor_mapping_qual
chr2	150300000	150350000	0.946658178295808	PASS
chr2	150350000	150400000	0.946871485344768	PASS
chr2	150400000	150450000	0.947105675356973	poor_mapping_qual
chr2	150450000	150500000	0.947360975155474	PASS
chr2	15050000	15100000	1.01417216543321	PASS
chr2	150500000	150550000	0.947637611563324	PASS
chr2	150550000	150600000	0.947935811403573	PASS
chr2	150600000	150650000	0.948255801499274	PASS
chr2	150650000	150700000	0.948597808673478	PASS
chr2	150700000	150750000	0.948962059749239	PASS
chr2	150750000	150800000	0.949348733796999	PASS
chr2	150800000	150850000	NA	very_poor_mapping_qual
chr2	150850000	150900000	NA	very_poor_mapping_qual
chr2	150900000	150950000	0.950633771267972	PASS
chr2	150950000	151000000	0.951099129809127	PASS
chr2	15100000	15150000	1.01391207282741	PASS
chr2	151000000	151050000	0.951580653598429	PASS
chr2	151050000	151100000	0.95207693796952	PASS
chr2	151100000	151150000	0.952586578256038	PASS
chr2	151150000	151200000	0.953108169791625	PASS
chr2	151200000	151250000	0.953640307909919	PASS
chr2	151250000	151300000	0.954181587944561	PASS
chr2	151300000	151350000	0.95473060522919	PASS
chr2	151350000	151400000	0.955285955097447	PASS
chr2	151400000	151450000	0.955846232882971	PASS
chr2	151450000	151500000	0.956410033919403	PASS
chr2	15150000	15200000	1.01362346424348	PASS
chr2	151500000	151550000	0.956975953540382	PASS
chr2	151550000	151600000	0.957542587079548	PASS
chr2	151600000	151650000	0.958108529870541	PASS
chr2	151650000	151700000	0.958672377247001	PASS
chr2	151700000	151750000	0.959232724542569	PASS
chr2	151750000	151800000	0.959788167090883	PASS
chr2	151800000	151850000	0.960337300225583	PASS
chr2	151850000	151900000	0.96087871928031	PASS
chr2	151900000	151950000	0.961411019588704	PASS
chr2	151950000	152000000	0.961932796484404	PASS
chr2	15200000	15250000	1.01330688747186	PASS
chr2	152000000	152050000	0.962442645301051	PASS
chr2	152050000	152100000	0.962939161372284	PASS
chr2	152100000	152150000	0.963420940031743	PASS
chr2	152150000	152200000	0.963886576613068	PASS
chr2	152200000	152250000	0.964334666449899	PASS
chr2	152250000	152300000	0.964763804875876	PASS
chr2	152300000	152350000	0.965172587224639	PASS
chr2	152350000	152400000	0.965559608829827	PASS
chr2	152400000	152450000	NA	very_poor_mapping_qual
chr2	152450000	152500000	NA	very_poor_mapping_qual
chr2	15250000	15300000	1.01296289030301	PASS
chr2	152500000	152550000	0.966576062520347	PASS
chr2	152550000	152600000	NA	very_poor_mapping_qual
chr2	152600000	152650000	0.967119142379553	PASS
chr2	152650000	152700000	0.967346101529734	PASS
chr2	152700000	152750000	0.967541467271821	poor_mapping_qual
chr2	152750000	152800000	0.967703834939452	PASS
chr2	152800000	152850000	0.967831799866268	PASS
chr2	152850000	152900000	0.967923957385909	PASS
chr2	152900000	152950000	0.967978902832015	PASS
chr2	152950000	153000000	0.967995231538225	PASS
chr2	15300000	15350000	1.01259202052738	PASS
chr2	153000000	153050000	0.967971538838181	PASS
chr2	153050000	153100000	0.96790642006552	PASS
chr2	153100000	153150000	0.967798470553884	PASS
chr2	153150000	153200000	0.967646285636912	PASS
chr2	153200000	153250000	0.967448864286071	PASS
chr2	153250000	153300000	0.96720713916561	PASS
chr2	153300000	153350000	0.966922621316396	PASS
chr2	153350000	153400000	0.966596821884268	PASS
chr2	153400000	153450000	0.966231252015064	PASS
chr2	153450000	153500000	0.965827422854622	PASS
chr2	15350000	15400000	1.01219482593542	poor_mapping_qual
chr2	153500000	153550000	0.965386845548778	PASS
chr2	153550000	153600000	0.964911031243372	PASS
chr2	153600000	153650000	0.96440149108424	PASS
chr2	153650000	153700000	0.963859736217222	PASS
chr2	153700000	153750000	0.963287277788154	PASS
chr2	153750000	153800000	0.962685626942874	poor_mapping_qual
chr2	153800000	153850000	0.962056294827221	PASS
chr2	153850000	153900000	NA	very_poor_mapping_qual
chr2	153900000	153950000	0.960720631368144	PASS
chr2	153950000	154000000	0.960017322316396	PASS
chr2	15400000	15450000	1.01177185431757	PASS
chr2	154000000	154050000	0.959292376577625	PASS
chr2	154050000	154100000	0.95854730529767	PASS
chr2	154100000	154150000	NA	very_poor_mapping_qual
chr2	154150000	154200000	0.957002830697557	PASS
chr2	154200000	154250000	0.956206449669075	PASS
chr2	154250000	154300000	0.955395987682759	poor_mapping_qual
chr2	154300000	154350000	0.954572955884448	PASS
chr2	154350000	154400000	NA	very_poor_mapping_qual
chr2	154400000	154450000	0.95289522743519	PASS
chr2	154450000	154500000	0.952043553075919	poor_mapping_qual
chr2	15450000	15500000	1.01132365346428	PASS
chr2	154500000	154550000	0.951185353488003	PASS
chr2	154550000	154600000	NA	very_poor_mapping_qual
chr2	154600000	154650000	0.949455423209591	PASS
chr2	154650000	154700000	0.94858671481077	PASS
chr2	154700000	154750000	NA	very_poor_mapping_qual
chr2	154750000	154800000	0.946849367223086	PASS
chr2	154800000	154850000	0.945983750325898	PASS
chr2	154850000	154900000	0.945122186220932	PASS
chr2	154900000	154950000	0.944266186054024	PASS
chr2	154950000	155000000	0.943417260971012	PASS
chr2	1550000	1600000	NA	very_poor_mapping_qual
chr2	15500000	15550000	1.01085077116601	PASS
chr2	155000000	155050000	0.942576922117734	PASS
chr2	155050000	155100000	0.941746680640027	PASS
chr2	155100000	155150000	0.94092804768373	PASS
chr2	155150000	155200000	0.940122534394681	PASS
chr2	155200000	155250000	0.939331651918716	PASS
chr2	155250000	155300000	0.938556911401675	PASS
chr2	155300000	155350000	0.937799823989394	PASS
chr2	155350000	155400000	0.937061900827712	PASS
chr2	155400000	155450000	0.936344653062467	PASS
chr2	155450000	155500000	0.935649591839496	PASS
chr2	15550000	15600000	1.01035375521319	PASS
chr2	155500000	155550000	0.934978228304637	PASS
chr2	155550000	155600000	0.934332073603728	PASS
chr2	155600000	155650000	0.933712628933524	PASS
chr2	155650000	155700000	0.933120736966481	PASS
chr2	155700000	155750000	0.932556182585539	PASS
chr2	155750000	155800000	0.932018655205199	poor_mapping_qual
chr2	155800000	155850000	0.931507844239964	poor_mapping_qual
chr2	155850000	155900000	0.931023439104336	PASS
chr2	155900000	155950000	0.930565129212818	PASS
chr2	155950000	156000000	0.930132603979911	PASS
chr2	15600000	15650000	1.00983315339629	PASS
chr2	156000000	156050000	0.929725552820119	poor_mapping_qual
chr2	156050000	156100000	0.929343665147942	PASS
chr2	156100000	156150000	0.928986630377884	PASS
chr2	156150000	156200000	0.928654137924447	PASS
chr2	156200000	156250000	0.928345877202133	PASS
chr2	156250000	156300000	0.928061537625444	poor_mapping_qual
chr2	156300000	156350000	NA	very_poor_mapping_qual
chr2	156350000	156400000	0.927563379566951	PASS
